project,    olod_version,   new_version,    tool,    old_file,    old_line,    old_description,    new_file,     new_line,     new_description,     line_status,    file_status,    still_bug,    description_status,    false_positive
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,1524, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,1536, (buffer) strcat, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,2095, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,2117, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,2907, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/make.h,198, (format) printf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/misc.c,40, (format) vfprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/misc.c,50, (format) fprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/misc.c,424, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,686, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,2717, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,2786, (misc) getlogin, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,2787, (misc) getlogin, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remake.c,745, (format) printf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remake.c,1446, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remake.c,1487, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remake.c,1493, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remake.c,1640, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remote-cstms.c,102, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/variable.c,804, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/variable.c,1076, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/variable.c,1259, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsfunctions.c,44, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,144, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,262, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,270, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,287, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,295, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,472, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,780, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,808, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,851, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,868, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,925, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsify.c,986, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsjobs.c,61, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsjobs.c,604, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/compat/dirent.c,60, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/compat/dirent.c,137, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/pathstuff.c,216, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/pathstuff.c,257, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/subproc/misc.c,76, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/subproc/sub_proc.c,369, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/w32/subproc/sub_proc.c,373, (buffer) strcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/function.c,2026, (buffer) realpath, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.c,206, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.c,207, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.c,392, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.c,950, (buffer) getopt, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.c,975, (buffer) getopt, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.h,105, (buffer) getopt, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.h,107, (buffer) getopt, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.h,109, (buffer) getopt_long, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.h,121, (buffer) getopt, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt.h,122, (buffer) getopt_long, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt1.c,67, (buffer) getopt_long, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/getopt1.c,113, (buffer) getopt_long, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/fnmatch.c,123, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/fnmatch.c,124, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/fnmatch.c,299, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/glob.c,139, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/glob.c,619, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/glob/glob.c,621, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/job.c,2173, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/job.c,2187, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/job.c,3159, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,894, (tmpfile) tmpnam, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,1514, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,1517, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,1518, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/main.c,2509, (buffer) getopt_long, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/make.h,479, (buffer) getwd, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/make.h,480, (buffer) getwd, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,2763, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/read.c,2781, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/remote-cstms.c,74, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/variable.c,449, (buffer) getenv, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/vmsfunctions.c,132, (buffer) getwd, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/alloca.c,153, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,60, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,267, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,268, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,269, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,270, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,271, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,272, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,341, (misc) open, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,346, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,457, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,463, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,581, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,612, (integer) atoi, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,619, (integer) atoi, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,637, (integer) atol, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,647, (integer) atol, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,648, (integer) atoi, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,649, (integer) atoi, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,797, (misc) open, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/arscan.c,818, (buffer) sprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/commands.c,85, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/commands.c,90, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/commands.c,221, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/commands.c,292, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, 3rdparty/make-3.82/commands.c,298, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
